1407452519.0,962038347.0,18,ChestFront,2.04410632324,0.923716064453,1.25690124512,ChestBack,2.13591333008,0.658836120605,1.30729760742,SternumFront,2.0484387207,0.895067687988,1.42957958984,SternumBack,2.11673486328,0.711317260742,1.48071252441,rShoulderFront,2.18888916016,0.924253356934,1.42846984863,rShoulderBack,2.23591430664,0.781684997559,1.49020837402,rWristOuter,2.25013696289,1.04393615723,1.07550524902,rWristInner,2.31686767578,1.05658447266,1.05250109863,rPalm,2.27760620117,1.1007935791,1.07120385742,ChestFront,1.38235437012,1.28611999512,1.30689489746,ChestBack,1.26639794922,1.04274719238,1.37782324219,SternumFront,1.40611425781,1.26897509766,1.48494812012,SternumBack,1.3454387207,1.11098059082,1.5454822998,rShoulderFront,1.53696228027,1.19997692871,1.47682788086,rShoulderBack,1.48475756836,1.05932885742,1.5046517334,rWristOuter,1.97483618164,1.33592724609,1.11197717285,rWristInner,1.99381311035,1.26881811523,1.09949243164,rPalm,2.04629382324,1.30841418457,1.13016906738
1407452519.0,972108117.0,18,ChestFront,2.04261291504,0.924067565918,1.25638439941,ChestBack,2.13498828125,0.659304748535,1.30745068359,SternumFront,2.04677832031,0.895706176758,1.4293449707,SternumBack,2.11519189453,0.712189025879,1.48063476563,rShoulderFront,2.18733789062,0.925116516113,1.42855493164,rShoulderBack,2.23472290039,0.782737915039,1.49044506836,rWristOuter,2.2501159668,1.04974804688,1.08095678711,rWristInner,2.31630273438,1.06290478516,1.05774438477,rPalm,2.27754248047,1.10650646973,1.07813623047,ChestFront,1.38213415527,1.28625610352,1.30705749512,ChestBack,1.26619152832,1.04297668457,1.37778735352,SternumFront,1.40569274902,1.26908544922,1.48514538574,SternumBack,1.34504101563,1.11127539062,1.54549279785,rShoulderFront,1.53623974609,1.19876025391,1.47652514648,rShoulderBack,1.48436303711,1.05933239746,1.50494445801,rWristOuter,1.97416394043,1.33549267578,1.11201062012,rWristInner,1.99389978027,1.26765917969,1.10072412109,rPalm,2.04537744141,1.30792382813,1.13090380859
1407452519.0,981928097.0,18,ChestFront,2.04086767578,0.924731079102,1.25598840332,ChestBack,2.13417993164,0.659867492676,1.30749133301,SternumFront,2.04488977051,0.896385375977,1.42893896484,SternumBack,2.11401782227,0.712913452148,1.48103125,rShoulderFront,2.18537133789,0.926209228516,1.42806420898,rShoulderBack,2.23310449219,0.783861633301,1.49046716309,rWristOuter,2.24969628906,1.0558770752,1.08636621094,rWristInner,2.31623486328,1.0693729248,1.06357092285,rPalm,2.27707495117,1.11295947266,1.0842355957,ChestFront,1.38187487793,1.28640246582,1.30724694824,ChestBack,1.26591247559,1.04318774414,1.37771862793,SternumFront,1.40533203125,1.26916638184,1.48531652832,SternumBack,1.34453381348,1.11142553711,1.54549804688,rShoulderFront,1.53609301758,1.19980615234,1.47738342285,rShoulderBack,1.4838972168,1.05935266113,1.50512890625,rWristOuter,1.97334484863,1.3348996582,1.11212145996,rWristInner,1.99338256836,1.26710644531,1.10136437988,rPalm,2.04436828613,1.30733276367,1.13196850586
1407452519.0,992083461.0,18,ChestFront,2.03932226563,0.924811462402,1.2558927002,ChestBack,2.13318286133,0.660446289063,1.30753479004,SternumFront,2.04347399902,0.897229675293,1.4289251709,SternumBack,2.11268847656,0.713764892578,1.48096850586,rShoulderFront,2.18367211914,0.927165588379,1.42812060547,rShoulderBack,2.23150390625,0.784937805176,1.49050878906,rWristOuter,2.24910717773,1.0620579834,1.09168469238,rWristInner,2.31556201172,1.07631103516,1.0689864502,rPalm,2.27689672852,1.11892407227,1.09171801758,ChestFront,1.38163122559,1.28650280762,1.30735241699,ChestBack,1.265609375,1.04336254883,1.37765673828,SternumFront,1.40494042969,1.26917907715,1.48545629883,SternumBack,1.3439666748,1.11154833984,1.54552404785,rShoulderFront,1.53588183594,1.20033703613,1.47816503906,rShoulderBack,1.48331555176,1.05927954102,1.50535888672,rWristOuter,1.9724909668,1.33425939941,1.11270043945,rWristInner,1.9919420166,1.26729541016,1.10102978516,rPalm,2.04316357422,1.30681274414,1.13294885254
1407452520.0,1875406.0,18,ChestFront,2.03758837891,0.925231384277,1.25555834961,ChestBack,2.1320690918,0.660996887207,1.30776757812,SternumFront,2.0414239502,0.897878967285,1.42842871094,SternumBack,2.11120166016,0.714513244629,1.48080078125,rShoulderFront,2.18155688477,0.927856750488,1.42758825684,rShoulderBack,2.23017529297,0.785917236328,1.49074194336,rWristOuter,2.24870092773,1.06836035156,1.09740405273,rWristInner,2.31479638672,1.08334423828,1.07481066895,rPalm,2.27623144531,1.12505664062,1.09865356445,ChestFront,1.38135864258,1.28658239746,1.30747961426,ChestBack,1.26526953125,1.04348413086,1.37754846191,SternumFront,1.40431726074,1.26918774414,1.48561193848,SternumBack,1.34340917969,1.11158959961,1.54559997559,rShoulderFront,1.53542480469,1.20017004395,1.47822912598,rShoulderBack,1.48269104004,1.0592097168,1.50557739258,rWristOuter,1.97154968262,1.333734375,1.11316784668,rWristInner,1.99190698242,1.26643591309,1.1023770752,rPalm,2.04180737305,1.30658435059,1.13400561523
1407452520.0,11942404.0,18,ChestFront,2.03583447266,0.925291870117,1.25494873047,ChestBack,2.13120410156,0.661416320801,1.30807983398,SternumFront,2.03956018066,0.898399353027,1.42812158203,SternumBack,2.10973583984,0.715229248047,1.48106201172,rShoulderFront,2.1797578125,0.928930969238,1.42754553223,rShoulderBack,2.22845849609,0.787162475586,1.49088110352,rWristOuter,2.24783886719,1.07467358398,1.10313183594,rWristInner,2.31416503906,1.09039746094,1.08112768555,rPalm,2.27547509766,1.13152966309,1.10574633789,ChestFront,1.38111193848,1.28666943359,1.30759265137,ChestBack,1.26486633301,1.04366430664,1.37741357422,SternumFront,1.40372631836,1.26933508301,1.48580712891,SternumBack,1.3428223877,1.11169873047,1.54563903809,rShoulderFront,1.53499804687,1.20000085449,1.47837463379,rShoulderBack,1.48204907227,1.05920898438,1.50577502441,rWristOuter,1.9705916748,1.33319311523,1.11363366699,rWristInner,1.99033459473,1.26600732422,1.10248425293,rPalm,2.0404543457,1.30604003906,1.13553125
1407452520.0,21887309.0,18,ChestFront,2.03438525391,0.925074890137,1.2546907959,ChestBack,2.13005834961,0.661777893066,1.30821228027,SternumFront,2.03777331543,0.898993347168,1.42789587402,SternumBack,2.10824609375,0.71594329834,1.48119775391,rShoulderFront,2.17774291992,0.929918212891,1.42739331055,rShoulderBack,2.22683056641,0.788080322266,1.49101660156,rWristOuter,2.24701123047,1.08101818848,1.10897509766,rWristInner,2.31303686523,1.09780297852,1.08713757324,rPalm,2.27441650391,1.13824475098,1.11302709961,ChestFront,1.38085961914,1.28679589844,1.30777429199,ChestBack,1.26434082031,1.04398461914,1.37729956055,SternumFront,1.40314941406,1.26942175293,1.48608215332,SternumBack,1.34212158203,1.11183618164,1.54572277832,rShoulderFront,1.53423999023,1.19971862793,1.47856945801,rShoulderBack,1.48122314453,1.05921533203,1.50611999512,rWristOuter,1.96912683105,1.33265734863,1.11423010254,rWristInner,1.99001159668,1.26501696777,1.10381835937,rPalm,2.03894824219,1.30556481934,1.13707763672
1407452520.0,31954667.0,18,ChestFront,2.03244250488,0.925747619629,1.25435864258,ChestBack,2.12898193359,0.662296020508,1.30825134277,SternumFront,2.03577722168,0.899746520996,1.42772705078,SternumBack,2.10672241211,0.716802307129,1.48095349121,rShoulderFront,2.17578076172,0.930732543945,1.4272434082,rShoulderBack,2.22513330078,0.789223327637,1.49101574707,rWristOuter,2.24579199219,1.08785229492,1.11488244629,rWristInner,2.3119699707,1.10508911133,1.09357214355,rPalm,2.27321191406,1.14478320313,1.12046496582,ChestFront,1.38065002441,1.28687927246,1.30794238281,ChestBack,1.26374780273,1.04436621094,1.37722265625,SternumFront,1.40274182129,1.26944213867,1.48637145996,SternumBack,1.34116357422,1.11201672363,1.54584667969,rShoulderFront,1.53374328613,1.19940441895,1.47902282715,rShoulderBack,1.48033117676,1.05925720215,1.5063659668,rWristOuter,1.96795092773,1.33219006348,1.11504699707,rWristInner,1.98895239258,1.26469665527,1.10479772949,rPalm,2.03711560059,1.30490454102,1.13845227051
1407452520.0,41870997.0,18,ChestFront,2.03097705078,0.925578674316,1.25376208496,ChestBack,2.12784570313,0.662762023926,1.30840332031,SternumFront,2.03391625977,0.90013684082,1.42732434082,SternumBack,2.10521044922,0.717457275391,1.48119470215,rShoulderFront,2.17362109375,0.931782775879,1.4271932373,rShoulderBack,2.22345825195,0.790454528809,1.49120019531,rWristOuter,2.24440014648,1.09443261719,1.1212076416,rWristInner,2.31056469727,1.11243762207,1.10031896973,rPalm,2.27159057617,1.15133227539,1.12812023926,ChestFront,1.38047607422,1.28697485352,1.30810876465,ChestBack,1.26320812988,1.04472924805,1.37712695313,SternumFront,1.4020748291,1.26959680176,1.48669165039,SternumBack,1.34028210449,1.11223364258,1.54598083496,rShoulderFront,1.53348083496,1.19917993164,1.47973608398,rShoulderBack,1.47959875488,1.05912060547,1.50665917969,rWristOuter,1.96652587891,1.33165722656,1.11608288574,rWristInner,1.98770056152,1.26438623047,1.10576867676,rPalm,2.03535644531,1.30419555664,1.14027026367
1407452520.0,51800621.0,18,ChestFront,2.02907922363,0.925766479492,1.25343225098,ChestBack,2.12670166016,0.663332214355,1.30860302734,SternumFront,2.03171777344,0.900873962402,1.42695507812,SternumBack,2.10362939453,0.718190307617,1.48134777832,rShoulderFront,2.17136376953,0.932737182617,1.42703820801,rShoulderBack,2.2217734375,0.791442016602,1.49132531738,rWristOuter,2.24263452148,1.10106506348,1.12731555176,rWristInner,2.30883276367,1.12017736816,1.10678381348,rPalm,2.27013818359,1.15791552734,1.13593322754,ChestFront,1.38037536621,1.28703125,1.30827856445,ChestBack,1.26274768066,1.04494604492,1.37708630371,SternumFront,1.40145288086,1.26948181152,1.4869375,SternumBack,1.33951416016,1.11234680176,1.54605810547,rShoulderFront,1.53266333008,1.19853015137,1.47974914551,rShoulderBack,1.47875476074,1.05903161621,1.50715124512,rWristOuter,1.96493237305,1.33146643066,1.11776403809,rWristInner,1.98567944336,1.26409277344,1.10670593262,rPalm,2.03347912598,1.30362731934,1.14200500488
